id,order_id,sku_code,qty,unit_price
249,ORD-000000160,NQ-PNT-PLT-006-M-BEG,1,49000
250,ORD-000000160,NQ-CLR-COOL-002-M-ASH,1,35000
251,ORD-000000160,NQ-PNT-PLT-002-XL-BLK,1,49000
252,ORD-000000161,NQ-TOP-WAV-002-S-WHT,1,39000
253,ORD-000000161,NQ-PNT-5LT-001-L-GRY,1,49000
254,ORD-000000162,NQ-PNT-PLT-002-M-BLK,1,49000
255,ORD-000000162,NQ-CLR-WRM-001-S-ASH,1,35000
256,ORD-000000163,NQ-TOP-NAT-003-L-BLK,1,39000
257,ORD-000000164,NQ-CLR-MUT-003-S-ASH,1,35000
258,ORD-000000164,NQ-TOP-WAV-008-M-WHT,1,39000
259,ORD-000000165,NQ-TOP-NAT-003-L-BLK,1,39000
260,ORD-000000165,NQ-PNT-5LT-007-L-BEG,1,49000
261,ORD-000000165,NQ-CLR-WRM-001-M-IVR,1,35000
262,ORD-000000166,NQ-PNT-5LT-003-XL-BLK,1,49000
263,ORD-000000166,NQ-PNT-PLT-006-L-BLK,1,49000
264,ORD-000000167,NQ-TOP-NAT-006-S-BLK,1,39000
265,ORD-000000168,NQ-TOP-NAT-003-M-BLK,1,39000
266,ORD-000000168,NQ-PNT-5LT-001-M-BEG,1,49000
267,ORD-000000168,NQ-PNT-PLT-004-M-BLK,1,49000
268,ORD-000000169,NQ-CLR-WRM-001-M-IVR,1,35000
269,ORD-000000169,NQ-TOP-WAV-005-S-WHT,1,39000
270,ORD-000000169,NQ-TOP-NAT-003-L-WHT,1,39000
271,ORD-000000170,NQ-CLR-MUT-003-S-CRM,1,35000
272,ORD-000000171,NQ-PNT-5LT-001-L-BEG,1,49000
273,ORD-000000172,NQ-PNT-PLT-004-S-BLK,1,49000
274,ORD-000000173,NQ-CLR-WRM-004-L-CRM,1,35000
275,ORD-000000174,NQ-PNT-5LT-001-S-GRY,1,49000
276,ORD-000000175,NQ-TOP-NAT-003-L-WHT,1,39000
277,ORD-000000175,NQ-CLR-MUT-006-M-IVR,1,35000
278,ORD-000000176,NQ-PNT-5LT-001-M-GRY,1,49000
279,ORD-000000176,NQ-CLR-WRM-001-S-CRM,1,35000
280,ORD-000000177,NQ-CLR-WRM-001-M-IVR,1,35000
281,ORD-000000178,NQ-CLR-WRM-001-S-ASH,1,35000
282,ORD-000000179,NQ-CLR-WRM-004-S-CRM,1,35000
283,ORD-000000179,NQ-CLR-MUT-003-M-CRM,1,35000
284,ORD-000000180,NQ-TOP-STR-004-M-BLK,1,39000
285,ORD-000000181,NQ-CLR-WRM-001-S-IVR,1,35000
286,ORD-000000181,NQ-PNT-5LT-005-L-GRY,1,49000
287,ORD-000000182,NQ-PNT-PLT-002-L-BLK,1,49000
288,ORD-000000182,NQ-PNT-PLT-002-M-BEG,1,49000
289,ORD-000000183,NQ-TOP-NAT-012-S-WHT,1,39000
290,ORD-000000184,NQ-CLR-COOL-002-L-IVR,1,35000
291,ORD-000000185,NQ-CLR-MUT-003-L-ASH,1,35000
292,ORD-000000186,NQ-TOP-NAT-003-M-BLK,1,39000
293,ORD-000000186,NQ-CLR-COOL-005-M-IVR,1,35000
294,ORD-000000187,NQ-CLR-MUT-003-L-ASH,1,35000
295,ORD-000000187,NQ-TOP-WAV-002-M-WHT,1,39000
296,ORD-000000188,NQ-CLR-MUT-003-S-CRM,1,35000
297,ORD-000000189,NQ-TOP-WAV-014-S-BLK,1,39000
298,ORD-000000190,NQ-TOP-NAT-003-M-BLK,1,39000
299,ORD-000000190,NQ-PNT-PLT-002-L-BEG,1,49000
300,ORD-000000191,NQ-TOP-STR-013-M-BLK,1,39000
301,ORD-000000192,NQ-PNT-5LT-001-S-GRY,1,49000
302,ORD-000000193,NQ-PNT-5LT-001-L-BLK,1,49000
303,ORD-000000194,NQ-CLR-WRM-001-S-IVR,1,35000
304,ORD-000000194,NQ-TOP-WAV-002-S-BLK,1,39000
305,ORD-000000195,NQ-CLR-MUT-003-L-IVR,1,35000
306,ORD-000000196,NQ-PNT-5LT-001-M-BEG,1,49000
307,ORD-000000196,NQ-CLR-WRM-001-M-CRM,1,35000
308,ORD-000000196,NQ-CLR-MUT-003-L-IVR,1,35000
309,ORD-000000197,NQ-CLR-MUT-003-L-ASH,1,35000
310,ORD-000000197,NQ-TOP-NAT-006-S-BLK,1,39000
311,ORD-000000198,NQ-TOP-WAV-002-S-BLK,1,39000
312,ORD-000000199,NQ-TOP-STR-001-M-BLK,1,39000
313,ORD-000000200,NQ-TOP-WAV-002-S-BLK,1,39000
314,ORD-000000201,NQ-CLR-COOL-002-S-ASH,1,35000
315,ORD-000000201,NQ-CLR-MUT-006-S-ASH,1,35000
316,ORD-000000202,NQ-PNT-5LT-003-L-BLK,1,49000
317,ORD-000000202,NQ-PNT-5LT-007-M-BLK,1,49000
318,ORD-000000203,NQ-PNT-5LT-001-M-BEG,1,49000
319,ORD-000000204,NQ-CLR-WRM-004-M-IVR,1,35000
320,ORD-000000204,NQ-CLR-MUT-003-M-IVR,1,35000
321,ORD-000000205,NQ-TOP-STR-007-L-BLK,1,39000
322,ORD-000000206,NQ-PNT-5LT-005-M-GRY,1,49000
323,ORD-000000207,NQ-TOP-WAV-014-M-BLK,1,39000
324,ORD-000000208,NQ-PNT-PLT-006-L-GRY,1,49000
325,ORD-000000209,NQ-PNT-5LT-003-L-BLK,1,49000
326,ORD-000000210,NQ-PNT-PLT-004-M-BLK,1,49000
327,ORD-000000210,NQ-CLR-COOL-005-L-ASH,1,35000
328,ORD-000000210,NQ-PNT-PLT-004-S-BEG,1,49000
329,ORD-000000211,NQ-PNT-5LT-005-M-BEG,1,49000
330,ORD-000000212,NQ-TOP-NAT-006-M-BLK,1,39000
331,ORD-000000213,NQ-PNT-5LT-005-M-BEG,1,49000
332,ORD-000000214,NQ-PNT-5LT-001-M-GRY,1,49000
333,ORD-000000215,NQ-PNT-PLT-004-M-BLK,1,49000
334,ORD-000000216,NQ-TOP-NAT-003-L-BLK,1,39000
335,ORD-000000217,NQ-TOP-NAT-009-S-BLK,1,39000
336,ORD-000000217,NQ-CLR-COOL-002-L-ASH,1,35000
337,ORD-000000218,NQ-CLR-MUT-003-L-IVR,1,35000
338,ORD-000000219,NQ-TOP-STR-007-M-WHT,1,39000
339,ORD-000000219,NQ-CLR-WRM-001-M-CRM,1,35000
340,ORD-000000220,NQ-TOP-STR-001-S-BLK,1,39000
341,ORD-000000221,NQ-CLR-COOL-002-L-CRM,1,35000
342,ORD-000000222,NQ-TOP-WAV-008-L-BLK,1,39000
343,ORD-000000222,NQ-PNT-5LT-001-M-BLK,1,49000
344,ORD-000000223,NQ-CLR-MUT-003-S-IVR,1,35000
345,ORD-000000223,NQ-CLR-COOL-002-S-CRM,1,35000
346,ORD-000000224,NQ-PNT-5LT-001-S-GRY,1,49000
347,ORD-000000224,NQ-CLR-MUT-006-S-ASH,1,35000
348,ORD-000000225,NQ-TOP-WAV-002-S-WHT,1,39000
349,ORD-000000226,NQ-CLR-COOL-002-S-CRM,1,35000
350,ORD-000000227,NQ-PNT-5LT-001-L-BLK,1,49000
351,ORD-000000228,NQ-TOP-WAV-002-M-BLK,1,39000
352,ORD-000000229,NQ-TOP-STR-007-M-BLK,1,39000
353,ORD-000000230,NQ-TOP-STR-013-M-WHT,1,39000
354,ORD-000000230,NQ-TOP-WAV-008-M-BLK,1,39000
355,ORD-000000231,NQ-CLR-WRM-004-L-IVR,1,35000
356,ORD-000000232,NQ-PNT-PLT-002-XL-BEG,1,49000
357,ORD-000000233,NQ-TOP-STR-001-S-WHT,1,39000
358,ORD-000000233,NQ-PNT-PLT-002-XS-GRY,1,49000
359,ORD-000000234,NQ-PNT-PLT-002-L-GRY,1,49000
360,ORD-000000235,NQ-TOP-WAV-008-M-BLK,1,39000
361,ORD-000000236,NQ-PNT-PLT-002-S-BEG,1,49000
362,ORD-000000236,NQ-PNT-PLT-002-S-GRY,1,49000
363,ORD-000000237,NQ-PNT-5LT-001-L-GRY,1,49000
364,ORD-000000238,NQ-PNT-5LT-001-M-GRY,1,49000
365,ORD-000000238,NQ-CLR-WRM-004-M-ASH,1,35000
366,ORD-000000239,NQ-CLR-MUT-003-S-ASH,1,35000
367,ORD-000000240,NQ-PNT-PLT-002-S-BLK,1,49000
368,ORD-000000241,NQ-CLR-WRM-001-S-IVR,1,35000
369,ORD-000000241,NQ-PNT-5LT-003-L-BEG,1,49000
370,ORD-000000241,NQ-CLR-COOL-002-M-CRM,1,35000
371,ORD-000000242,NQ-CLR-WRM-001-S-CRM,1,35000
372,ORD-000000242,NQ-PNT-5LT-001-L-BEG,1,49000
373,ORD-000000242,NQ-CLR-COOL-002-S-CRM,1,35000
374,ORD-000000243,NQ-CLR-COOL-002-S-IVR,1,35000
375,ORD-000000244,NQ-TOP-WAV-002-M-WHT,1,39000
376,ORD-000000244,NQ-CLR-COOL-002-L-IVR,1,35000
377,ORD-000000244,NQ-CLR-WRM-001-L-CRM,1,35000
378,ORD-000000245,NQ-TOP-NAT-003-S-BLK,1,39000
379,ORD-000000245,NQ-CLR-MUT-003-S-ASH,1,35000
380,ORD-000000246,NQ-PNT-PLT-002-S-BLK,1,49000
381,ORD-000000247,NQ-PNT-PLT-002-S-GRY,1,49000
382,ORD-000000248,NQ-CLR-COOL-002-M-ASH,1,35000
383,ORD-000000249,NQ-PNT-5LT-003-M-BLK,1,49000
384,ORD-000000249,NQ-PNT-PLT-006-M-BEG,1,49000
385,ORD-000000250,NQ-TOP-STR-013-L-WHT,1,39000
386,ORD-000000250,NQ-PNT-5LT-005-XL-BEG,1,49000
387,ORD-000000251,NQ-PNT-PLT-002-L-BLK,1,49000
388,ORD-000000252,NQ-TOP-STR-001-S-BLK,1,39000
389,ORD-000000253,NQ-CLR-MUT-003-S-CRM,1,35000
390,ORD-000000254,NQ-CLR-WRM-001-L-ASH,1,35000
391,ORD-000000255,NQ-CLR-COOL-002-L-ASH,1,35000
392,ORD-000000256,NQ-TOP-WAV-008-M-BLK,1,39000
393,ORD-000000256,NQ-CLR-MUT-003-M-ASH,1,35000
394,ORD-000000257,NQ-CLR-WRM-001-S-ASH,1,35000
395,ORD-000000257,NQ-CLR-MUT-003-S-IVR,1,35000
396,ORD-000000258,NQ-PNT-5LT-005-M-BLK,1,49000
397,ORD-000000259,NQ-CLR-COOL-002-L-CRM,1,35000
398,ORD-000000259,NQ-TOP-NAT-003-M-BLK,1,39000
399,ORD-000000259,NQ-CLR-WRM-001-L-IVR,1,35000
